关键字,日期和时间,来源,事件 ID,任务类别
审核成功,2018/5/23 15:36:24,Microsoft-Windows-Security-Auditing,4720,用户帐户管理,"已创建用户帐户。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

新帐户:
	安全 ID:		dawson-PC\dawson
	帐户名:		dawson
	帐户域:		dawson-PC

属性:
	SAM 帐户名:	dawson
	显示名称:	<未设置值>
	用户主体名称:	-
	主目录:		<未设置值>
	主驱动器:	<未设置值>
	脚本路径:	<未设置值>
	配置文件路径:	<未设置值>
	用户工作站:	<未设置值>
	上次设置的密码:<从不>
	帐户过期:	<从不>
	主要组 ID:	513
	允许委托给:	-
	旧 UAC 值:	0x0
	新 UAC 值:	0x15
	用户帐户控制:	
		已禁用的帐户
		'不要求密码' - 已启用
		'普通帐户' - 已启用
	用户参数:	<未设置值>
	SID 历史:	-
	登录时间(以小时计):全部

附加信息:
	特权		-"
审核成功,2018/5/23 15:36:24,Microsoft-Windows-Security-Auditing,4728,安全组管理,"已向启用了安全性的全局组中添加某个成员。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

成员:
	安全 ID:		dawson-PC\dawson
	帐户名:		-

组:
	安全 ID:		dawson-PC\None
	组名:		None
	组域:		dawson-PC

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:21,Microsoft-Windows-Security-Auditing,4616,安全状态更改,"更改了系统时间。

主题:
	安全 ID:	SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:	WORKGROUP
	登录 ID:	0x3e7

进程信息:
	进程 ID:	0x344
	名称:		C:\Windows\System32\oobe\msoobe.exe

以前的时间:		‎2018‎-‎05‎-‎23T07:36:21.316561300Z
新时间:		‎2018‎-‎05‎-‎23T07:36:21.051000000Z

当更改系统时间时会生成此事件。这对于 Windows 时间服务属正常情况，该服务以系统特权运行，定期更改系统时间。其他的系统时间更改意味着对计算机的破坏。"
审核成功,2018/5/23 15:36:18,Microsoft-Windows-Security-Auditing,5024,其他系统事件,Windows 防火墙服务已成功启动。
审核成功,2018/5/23 15:36:18,Microsoft-Windows-Security-Auditing,4624,登录,"已成功登录帐户。

主题:
	安全 ID:		NULL SID
		帐户名:		-
	帐户域:		-
	登录 ID:		0x0

登录类型:			3

新登录:
	安全 ID:		ANONYMOUS LOGON
	帐户名:		ANONYMOUS LOGON
	帐户域:		NT AUTHORITY
	登录 ID:		0x25919
	登录 GUID:		{00000000-0000-0000-0000-000000000000}

进程信息:
	进程 ID:		0x0
	进程名:		-

网络信息:
	工作站名:	
	源网络地址:	-
	源端口:		-

详细身份验证信息:
	登录进程:		NtLmSsp 
	身份验证数据包:	NTLM
	传递服务:	-
	数据包名(仅限 NTLM):	NTLM V1
	密钥长度:		0

在创建登录会话后在被访问的计算机上生成此事件。

“主题”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。

“登录类型”字段指明发生的登录种类。最常见的类型是 2 (交互式)和 3 (网络)。

“新登录”字段会指明新登录是为哪个帐户创建的，即登录的帐户。

“网络”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。

“身份验证信息”字段提供关于此特定登录请求的详细信息。
	-“登录 GUID”是可以用于将此事件与一个 KDC 事件关联起来的唯一标识符。
	-“传递服务”指明哪些直接服务参与了此登录请求。
	- “数据包名”指明在 NTLM 协议之间使用了哪些子协议。
	-“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥则此字段为 0。"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4738,用户帐户管理,"已更改用户帐户。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		dawson-PC\Guest
	帐户名:		Guest
	帐户域:		dawson-PC

已更改的属性:
	SAM 帐户名:	Guest
	显示名:		<未设置值>
	用户主体名称:	-
	主目录:		<未设置值>
	主驱动器:	<未设置值>
	脚本路径:	<未设置值>
	配置文件路径:	<未设置值>
	用户工作站:	<未设置值>
	上次设置的密码:	<从不>
	帐户过期:	<从不>
	主要组 ID:	513
	允许委派给:	-
	旧 UAC 值:	0x215
	新 UAC 值:	0x215
	用户帐户控制:	-
	用户参数:	<未设置值>
	SID 历史:	-
	登录时间(以小时计):全部

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4738,用户帐户管理,"已更改用户帐户。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		dawson-PC\Guest
	帐户名:		Guest
	帐户域:		dawson-PC

已更改的属性:
	SAM 帐户名:	Guest
	显示名:		<未设置值>
	用户主体名称:	-
	主目录:		<未设置值>
	主驱动器:	<未设置值>
	脚本路径:	<未设置值>
	配置文件路径:	<未设置值>
	用户工作站:	<未设置值>
	上次设置的密码:	<从不>
	帐户过期:	<从不>
	主要组 ID:	513
	允许委派给:	-
	旧 UAC 值:	0x215
	新 UAC 值:	0x215
	用户帐户控制:	-
	用户参数:	<未设置值>
	SID 历史:	-
	登录时间(以小时计):全部

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4738,用户帐户管理,"已更改用户帐户。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		dawson-PC\Administrator
	帐户名:		Administrator
	帐户域:		dawson-PC

已更改的属性:
	SAM 帐户名:	Administrator
	显示名:		<未设置值>
	用户主体名称:	-
	主目录:		<未设置值>
	主驱动器:	<未设置值>
	脚本路径:	<未设置值>
	配置文件路径:	<未设置值>
	用户工作站:	<未设置值>
	上次设置的密码:	2010/11/21 5:56:34
	帐户过期:	<从不>
	主要组 ID:	513
	允许委派给:	-
	旧 UAC 值:	0x211
	新 UAC 值:	0x211
	用户帐户控制:	-
	用户参数:	<未设置值>
	SID 历史:	-
	登录时间(以小时计):全部

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4738,用户帐户管理,"已更改用户帐户。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		dawson-PC\Administrator
	帐户名:		Administrator
	帐户域:		dawson-PC

已更改的属性:
	SAM 帐户名:	Administrator
	显示名:		<未设置值>
	用户主体名称:	-
	主目录:		<未设置值>
	主驱动器:	<未设置值>
	脚本路径:	<未设置值>
	配置文件路径:	<未设置值>
	用户工作站:	<未设置值>
	上次设置的密码:	2010/11/21 5:56:34
	帐户过期:	<从不>
	主要组 ID:	513
	允许委派给:	-
	旧 UAC 值:	0x211
	新 UAC 值:	0x211
	用户帐户控制:	-
	用户参数:	<未设置值>
	SID 历史:	-
	登录时间(以小时计):全部

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Event Log Readers
	组名:		Event Log Readers
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	Event Log Readers
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4781,用户帐户管理,"已更改帐户名:

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		BUILTIN\Event Log Readers
	帐户域:		Builtin
	旧帐户名:	Event Log Readers
	新帐户名:	Event Log Readers

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Event Log Readers
	组名:		Event Log Readers
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	-
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Cryptographic Operators
	组名:		Cryptographic Operators
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	Cryptographic Operators
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4781,用户帐户管理,"已更改帐户名:

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		BUILTIN\Cryptographic Operators
	帐户域:		Builtin
	旧帐户名:	Cryptographic Operators
	新帐户名:	Cryptographic Operators

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Cryptographic Operators
	组名:		Cryptographic Operators
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	-
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\IIS_IUSRS
	组名:		IIS_IUSRS
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	IIS_IUSRS
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4781,用户帐户管理,"已更改帐户名:

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		BUILTIN\IIS_IUSRS
	帐户域:		Builtin
	旧帐户名:	IIS_IUSRS
	新帐户名:	IIS_IUSRS

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\IIS_IUSRS
	组名:		IIS_IUSRS
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	-
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Distributed COM Users
	组名:		Distributed COM Users
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	Distributed COM Users
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4781,用户帐户管理,"已更改帐户名:

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		BUILTIN\Distributed COM Users
	帐户域:		Builtin
	旧帐户名:	Distributed COM Users
	新帐户名:	Distributed COM Users

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Distributed COM Users
	组名:		Distributed COM Users
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	-
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Performance Log Users
	组名:		Performance Log Users
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	Performance Log Users
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4781,用户帐户管理,"已更改帐户名:

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		BUILTIN\Performance Log Users
	帐户域:		Builtin
	旧帐户名:	Performance Log Users
	新帐户名:	Performance Log Users

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Performance Log Users
	组名:		Performance Log Users
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	-
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Performance Monitor Users
	组名:		Performance Monitor Users
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	Performance Monitor Users
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4781,用户帐户管理,"已更改帐户名:

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

目标帐户:
	安全 ID:		BUILTIN\Performance Monitor Users
	帐户域:		Builtin
	旧帐户名:	Performance Monitor Users
	新帐户名:	Performance Monitor Users

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Performance Monitor Users
	组名:		Performance Monitor Users
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	-
	SID 历史:		-

附加信息:
	特权:		-"
审核成功,2018/5/23 15:36:17,Microsoft-Windows-Security-Auditing,4735,安全组管理,"已更改启用了安全性的本地组。

主题:
	安全 ID:		SYSTEM
	帐户名:		WIN-RI917BV32KK$
	帐户域:		WORKGROUP
	登录 ID:		0x3e7

组:
	安全 ID:		BUILTIN\Power Users
	组名:		Power Users
	组域:		Builtin

已更改的属性:
	SAM 帐户名:	Power Users
	SID 历史:		-

附加信息:
	特权:		-"
